unique_id,greenup_coef,abs_greenup_coef,greenup_p_value
Australia_63532,-0.0854343859590628,0.0854343859590628,0.622796897413878
Australia_63536,0.155216385529458,0.155216385529458,0.611419340270433
Australia_63567,-0.863497634024777,0.863497634024777,0.142067883798034
Australia_63576,-1.65983740675637,1.65983740675637,0.0332497675730421
Canada_636,0.0120356445121252,0.0120356445121252,0.90215574565106
Australia_63685,0.316741272221729,0.316741272221729,0.0724996319871504
Australia_63692,-0.496059044053026,0.496059044053026,0.0153363917889362
Australia_63699,-0.334664626011059,0.334664626011059,0.159179328609155
Australia_63700,-0.192728249721561,0.192728249721561,0.0393379214247042
Australia_63712_B,-0.773199849701395,0.773199849701395,0.212374687247683
Australia_63715,-0.219461563125915,0.219461563125915,0.296089973056493
Australia_63717,2.99933393371898,2.99933393371898,0.000645685222648376
Australia_63722,-0.170821260088763,0.170821260088763,0.0944267512916964
Australia_63731,0.330327915004173,0.330327915004173,0.000155857105490012
Australia_63735,-0.124876191535293,0.124876191535293,0.669867554266219
Australia_63739,-0.747820206258967,0.747820206258967,0.576309591613337
Australia_63743,-0.127428899963957,0.127428899963957,0.0362983556975607
Australia_63752,-0.0531155759548874,0.0531155759548874,0.915331624633019
Australia_63763,0.0107762416062837,0.0107762416062837,0.94244655333888
Australia_63769,0.493405211655695,0.493405211655695,0.0098322074622726
Australia_63770,-0.181855143818969,0.181855143818969,0.63710824031373
Australia_63773,0.129988022348938,0.129988022348938,0.623759073360585
Australia_63776,-0.0509783058680807,0.0509783058680807,0.76691845429089
Australia_63785,0.33711931393467,0.33711931393467,0.00013924608128107
Australia_63786,0.226633323057936,0.226633323057936,0.00561987772583501
Canada_638,-0.0641947858001764,0.0641947858001764,0.672319869981856
Australia_63809,0.0117250704270565,0.0117250704270565,0.993341602104304
Australia_63810,-0.522472718648615,0.522472718648615,0.654468807131242
Australia_63815,-0.00801612082645379,0.00801612082645379,0.975319909466844
Australia_63818,-0.207934172273085,0.207934172273085,0.324821950068267
Australia_63844,0.430757990801252,0.430757990801252,0.454037484033083
Australia_63856_A,0.599109901781422,0.599109901781422,0.0988545363004793
Australia_63861,0.798893329358855,0.798893329358855,0.0694042425771927
Australia_63875,1.07284924949159,1.07284924949159,1.4168423821398e-06
Australia_63879_A,0.0741491153955725,0.0741491153955725,0.561080576431216
Australia_63887,-0.196600948132009,0.196600948132009,0.209962729781335
Australia_63888,0.115068306574907,0.115068306574907,0.777182853362267
Australia_63897,-0.196721618065507,0.196721618065507,0.66840809998011
Australia_63898,0.134809975199841,0.134809975199841,0.364060321239985
Australia_63919,0.566947916105558,0.566947916105558,0.00845785524821415
Australia_63920,0.236914213987786,0.236914213987786,0.0813325006234578
Australia_63940,-0.0369887650485321,0.0369887650485321,0.488054900098726
Australia_63944,0.0716686241858931,0.0716686241858931,0.0140411468676445
Australia_63948,-0.176721266561381,0.176721266561381,0.714525624866012
Australia_63954,0.981015245689577,0.981015245689577,0.151881968393592
