unique_id,burned_area_coef,abs_burned_area_coef,burned_area_p_value
Australia_24133_D,-2.55338771828463e-05,2.55338771828463e-05,0.78239972675635
Kenya_2416,5.18475527632888e-05,5.18475527632888e-05,0.193302766576077
Australia_24179,-0.00151990702164259,0.00151990702164259,0.128604693780567
Kenya_2419,0.00181337179463116,0.00181337179463116,0.235391846344732
Australia_24196,0.000459861586814627,0.000459861586814627,0.597898929698748
Paraguay_242,-3.9921607094137e-05,3.9921607094137e-05,3.48349170647584e-05
Kenya_2427,-0.000112697828634192,0.000112697828634192,0.849735029519992
Australia_24289,-2.81041354745631e-05,2.81041354745631e-05,0.219753429028044
Australia_24295,0,0,
Australia_24317,0,0,
Australia_24394,-0.0023855823480495,0.0023855823480495,0.362575203764858
Paraguay_244,0.000123993133147415,0.000123993133147415,0.013539218975204
Australia_24425,-6.1043888711572e-05,6.1043888711572e-05,0.374359628489285
Australia_24450,0,0,
Australia_24492,0,0,
Australia_24532,0,0,
Australia_24581,-1.77160487263416e-19,1.77160487263416e-19,1
Australia_24585,0,0,
Australia_24586,-0.00117067835349944,0.00117067835349944,0.520798042964361
Paraguay_246,-0.00287580653154437,0.00287580653154437,0.262984523163999
Australia_24604,0.00492846293413254,0.00492846293413254,0.464440174441832
Australia_24632,-0.000507235654571903,0.000507235654571903,0.208208057615426
Australia_24642,-0.00453441959704636,0.00453441959704636,0.467911043810202
Australia_24644,-0.00204550524249871,0.00204550524249871,0.374359637048051
Australia_24645,0.00350503112949156,0.00350503112949156,0.279591219178286
Australia_24656,0,0,
Australia_24667,-9.44082621993412e-06,9.44082621993412e-06,0.780499936753514
Australia_24697,0,0,
Paraguay_247,0.00048570848012227,0.00048570848012227,0.422011261798574
Australia_24736,2.29019815061857e-06,2.29019815061857e-06,0.124564556300239
Australia_24738,1.89661561661259e-07,1.89661561661259e-07,0.780499941183162
Australia_24739,0.000866755856444651,0.000866755856444651,0.374253832891488
Australia_24745,-0.000151187549914607,0.000151187549914607,0.941699488336634
Australia_24759,-0.00122660562523258,0.00122660562523258,0.138587754610796
Australia_24762,1.10725297826095e-20,1.10725297826095e-20,1
Australia_24767,0.00216454435640653,0.00216454435640653,0.304614639877149
Australia_24770,0,0,
Australia_24813,1.45038816462522e-05,1.45038816462522e-05,0.14461689638638
Australia_24816,-0.00342397821772662,0.00342397821772662,0.374959689265942
Australia_24820,-0.00388308354309713,0.00388308354309713,0.468584742541656
Australia_24831,-0.00631945816295511,0.00631945816295511,0.195318620838657
Australia_24840,-0.000273721302102669,0.000273721302102669,0.146833710348847
Australia_24845,-0.00112654010969542,0.00112654010969542,0.67308585998224
Australia_24846,-0.00397530886639849,0.00397530886639849,0.0917913189234953
Australia_24855,0,0,
Australia_24857,-2.62711987906752e-06,2.62711987906752e-06,0.889797444664165
Greece_2487,-1.10014211785925e-05,1.10014211785925e-05,0.567707810811837
Australia_24876,-4.41575857872834e-05,4.41575857872834e-05,0.00824106174890849
Australia_24882,0,0,
Montenegro_2519,0.000267791081379828,0.000267791081379828,0.462383124306261
Bosnia and Herzegovina_2521,0,0,
Australia_25230,-0.00159820699213791,0.00159820699213791,0.468584745320757
Australia_25258,-0.00375225858462107,0.00375225858462107,0.144155275983384
Zimbabwe_2530,-0.00368088244336189,0.00368088244336189,0.285820551033453
Australia_25304,0.000978837573214973,0.000978837573214973,0.37114526188452
Australia_25313,4.50975784625814e-05,4.50975784625814e-05,0.460024218864258
Australia_25362,0.000166462293714105,0.000166462293714105,0.46858475087921
Australia_25450,0.00110236417305713,0.00110236417305713,0.145377328806218
Australia_25461,-7.75360108403302e-05,7.75360108403302e-05,0.974894721456352
Australia_25465,0,0,
Guatemala_2551,-0.000210144835182582,0.000210144835182582,0.54080727139528
Australia_25542,0,0,
Australia_25549_A,0.000423802925367093,0.000423802925367093,0.840087142079317
Australia_25589,0,0,
Australia_25659,0,0,
Australia_25679,0,0,
Australia_25707,0,0,
Brazil_2581,0.0109344095458021,0.0109344095458021,0.0469601520371587
Mexico_2584,1.26849136903839e-06,1.26849136903839e-06,0.979708412104395
Australia_25919_B,0,0,
Kenya_2596,-1.73636460944195e-07,1.73636460944195e-07,0.997613025817157
Peru_260,0,0,
Madagascar_26070,0.00175997537346041,0.00175997537346041,0.150392343217451
Australia_2608,9.08797829353213e-05,9.08797829353213e-05,0.57284745632489
Sri Lanka_26086,0,0,
Sri Lanka_26097,0,0,
Peru_261,1.604949049177e-05,1.604949049177e-05,0.734287112585276
Australia_2610,0.00228799423113047,0.00228799423113047,0.654317302197959
Sri Lanka_26101,-2.79867720640333e-06,2.79867720640333e-06,0.144923046417089
Sri Lanka_26102,-1.90637127123628e-05,1.90637127123628e-05,0.673085862796926
Australia_2614,0,0,
Australia_2615,4.62427805070911e-06,4.62427805070911e-06,0.011003511997922
Ghana_26460,5.98294754979851e-06,5.98294754979851e-06,0.780499936796991
Australia_2675,0,0,
Australia_2694,0.00025819833180213,0.00025819833180213,0.102729899002914
Australia_2695,7.49747258119565e-06,7.49747258119565e-06,0.709196277063412
Australia_2726,-0.000104399496969833,0.000104399496969833,0.210669705365816
Sri Lanka_27414,-2.30495278041248e-05,2.30495278041248e-05,0.780499933752211
Sri Lanka_27415,0,0,
Sri Lanka_27440,0,0,
Sri Lanka_27441,0,0,
Sri Lanka_27446,0,0,
Sri Lanka_27450,-3.65463032580844e-09,3.65463032580844e-09,0.99759613263116
Sri Lanka_27457,-9.68782807887488e-05,9.68782807887488e-05,0.383643929253129
Sri Lanka_27463,-0.00024863927951495,0.00024863927951495,0.0582206073082788
Sri Lanka_27467,0.000117955802947054,0.000117955802947054,0.568675103376937
Sri Lanka_27481,-0.00010418185849267,0.00010418185849267,0.287758638775649
Sri Lanka_27482,-0.000125526603377761,0.000125526603377761,0.280299671678087
Sri Lanka_27488,0.000101541540376135,0.000101541540376135,0.840895319374172
Sri Lanka_27495,0.000379508869115132,0.000379508869115132,0.332129830440643
Sri Lanka_27498,0,0,
Sri Lanka_27501,-0.000321421504650382,0.000321421504650382,0.189554814510378
Sri Lanka_27521,0,0,
Sri Lanka_27522,0,0,
Sri Lanka_27527,-1.38406633424162e-21,1.38406633424162e-21,1
Sri Lanka_27531,0,0,
Sri Lanka_27536,0,0,
Sri Lanka_27540,0,0,
Sri Lanka_27544,0,0,
Sri Lanka_27548,0,0,
Sri Lanka_27549,0,0,
Sri Lanka_27552,0,0,
Sri Lanka_27561,0,0,
Sri Lanka_27584,0,0,
Sri Lanka_27587,0,0,
Sri Lanka_27591,-3.59417706005449e-05,3.59417706005449e-05,0.286092589553751
Sri Lanka_27645,0,0,
Sri Lanka_27648,-0.000285675559616715,0.000285675559616715,0.532822660053471
Sri Lanka_27652,-0.000265606222929882,0.000265606222929882,0.2106697148128
Sri Lanka_27658,3.27893841560312e-05,3.27893841560312e-05,0.814489415901265
Sri Lanka_27665,-0.000833180933570427,0.000833180933570427,0.0445971103025036
Sri Lanka_27668,0,0,
Sri Lanka_27692,0,0,
Sri Lanka_27698,-2.39101108012719e-07,2.39101108012719e-07,0.931596304199938
Sri Lanka_27706,-0.000403753938525068,0.000403753938525068,0.1620724157131
Sri Lanka_27714,0,0,
Sri Lanka_27716,0,0,
Sri Lanka_27723,0,0,
Sri Lanka_27741,0,0,
Sri Lanka_27742,0,0,
Sri Lanka_27745,0,0,
Sri Lanka_27751,0,0,
Sri Lanka_27809,0,0,
Sri Lanka_27814,0,0,
Sri Lanka_27818,0,0,
Sri Lanka_27820,0,0,
Sri Lanka_27868,0,0,
Sri Lanka_27872,0,0,
Sri Lanka_27873,0,0,
Sri Lanka_27876,0,0,
Sri Lanka_27881,0,0,
Sri Lanka_27882,0,0,
Sri Lanka_27889,0,0,
Sri Lanka_27891,0,0,
Sri Lanka_27892,0,0,
Suriname_279,7.24188765465686e-06,7.24188765465686e-06,0.468584742456552
Sri Lanka_27907,0,0,
Sri Lanka_27918,0,0,
Sri Lanka_27927,0,0,
Sri Lanka_27928,0,0,
Sri Lanka_27935,0,0,
Sri Lanka_27938,0,0,
Sri Lanka_27941,0,0,
Sri Lanka_27943,0,0,
Sri Lanka_27944,0,0,
Sri Lanka_27950,0,0,
Sri Lanka_27969,0,0,
Ivory Coast_29067,-0.00332091748287469,0.00332091748287469,0.225250571247094
United States of America_2984,0.000265316955356208,0.000265316955356208,0.658770257271927
Argentina_300057,-6.31178729622309e-05,6.31178729622309e-05,0.475214338739939
Argentina_300069,0,0,
Argentina_300080,3.41807536936834e-05,3.41807536936834e-05,0.981754699957917
Argentina_300091,0.000464348803359721,0.000464348803359721,0.0877747972563869
Indonesia_30013,0.000137951925049837,0.000137951925049837,0.865976851986603
Venezuela_30024,-8.08906622461393e-05,8.08906622461393e-05,0.940768253336467
Paraguay_30045,0,0,
Botswana_30051,-0.010430898283482,0.010430898283482,0.0952957507165858
Botswana_30052,0.00161701682824512,0.00161701682824512,0.71764987091581
United Republic of Tanzania_301528,-0.00175521600310459,0.00175521600310459,0.564289019414575
United Republic of Tanzania_301638,-0.0063984944864425,0.0063984944864425,0.00442705535548938
Malaysia_301894,-4.42901258118489e-20,4.42901258118489e-20,1
Malaysia_301895,1.26304118948797e-06,1.26304118948797e-06,0.474398874088077
Belize_301912,6.13250393695652e-05,6.13250393695652e-05,0.21066970893209
Belize_301914,-2.53816965254932e-05,2.53816965254932e-05,0.957996157360164
Belize_301930,-1.6744541244939e-05,1.6744541244939e-05,0.385817252518365
Belize_301934,6.5388997087399e-06,6.5388997087399e-06,0.889797437503025
Mexico_301948,5.57298029960707e-09,5.57298029960707e-09,0.374359651453528
Costa Rica_302001,-0.000831102862554699,0.000831102862554699,0.134062654299099
Guatemala_302075,1.23882826158994e-05,1.23882826158994e-05,0.287758628540605
Guatemala_302076,2.23263652341716e-08,2.23263652341716e-08,0.673085866775072
Guatemala_302078,0,0,
Guatemala_302086,-0.00298708942797581,0.00298708942797581,0.068376011154071
Guatemala_302087,-0.000176674827308778,0.000176674827308778,0.433615116832202
Guatemala_302097,0,0,
Guatemala_302100,0,0,
Guatemala_302101,-0.000211645250411241,0.000211645250411241,0.286028914727674
Guatemala_302105,0.000130676708400433,0.000130676708400433,0.148935038997255
Guatemala_302109,-0.000451521541748897,0.000451521541748897,0.141799820204724
Guatemala_302110,5.30763059158356e-05,5.30763059158356e-05,0.212864695119552
Guatemala_302111,-2.58715152139062e-05,2.58715152139062e-05,0.374359625788874
Guatemala_302115,0,0,
Canada_302327_B,0,0,
Canada_302329_A,0,0,
Canada_302331,0,0,
Canada_302332_A,-0.000161419144984388,0.000161419144984388,0.780499932305804
Canada_302383,0,0,
Canada_302401_B,0,0,
Canada_302408,0,0,
Canada_302409_A,0,0,
Canada_302410_B,0,0,
Canada_302411_B,0,0,
Canada_302412_B,0,0,
Canada_302422_C,0,0,
Canada_302430,0,0,
Canada_302432,0,0,
Canada_302433,0,0,
Canada_302435_B,0,0,
Canada_302436,0,0,
Canada_302438_A,8.67544644742634e-07,8.67544644742634e-07,0.374359640258137
Cuba_302590,0.000193543366936206,0.000193543366936206,0.155198550792958
Cuba_302595,0,0,
Cuba_302603,0.000632083237320509,0.000632083237320509,0.394295402540615
Cuba_302610,-1.09696775749031e-05,1.09696775749031e-05,0.889797441666158
Cuba_302611,0.00505732177985488,0.00505732177985488,0.109419906409217
Cuba_302613,0,0,
Cuba_302620,0,0,
Canada_302642,0,0,
Canada_302643,0,0,
Cuba_302907,0,0,
Cuba_302918,4.49707116097332e-05,4.49707116097332e-05,0.374359628494207
Cuba_302983,4.00993750115765e-05,4.00993750115765e-05,0.313876757229836
Cuba_303001,0.00590062683193322,0.00590062683193322,0.328859729094355
Cuba_303006,-0.000499084164407368,0.000499084164407368,0.582431784152973
Cuba_303009,0.0075198655758486,0.0075198655758486,0.328702773699907
Cambodia_303069,9.5959324346445e-06,9.5959324346445e-06,0.575697253551172
Vietnam_303072,4.5950686945173e-05,4.5950686945173e-05,0.1554673055409
Vietnam_303081,-0.00193562258261054,0.00193562258261054,0.0905122185165376
Canada_303141,0.000106237443473009,0.000106237443473009,0.568675113371271
Canada_303159,-7.00706422721409e-06,7.00706422721409e-06,0.210669698180916
Canada_303166,0,0,
Canada_303167,0.00824039497006235,0.00824039497006235,0.328700118135739
Canada_303173,0.0007585376160618,0.0007585376160618,0.163825776805077
Canada_303179,0,0,
Canada_303210,9.51071859861504e-05,9.51071859861504e-05,0.681679183111715
Canada_303220,0.00242035672857085,0.00242035672857085,0.144923039894282
Canada_303224,-2.90872006838443e-05,2.90872006838443e-05,0.809686218503671
Canada_303225,0,0,
Canada_303229,8.73480510396202e-05,8.73480510396202e-05,0.328686111455913
Canada_303232,6.16716019788183e-05,6.16716019788183e-05,0.443647722848125
Canada_303237,-1.52937904343687e-05,1.52937904343687e-05,0.374359655106848
Canada_303238,-6.36346361199927e-06,6.36346361199927e-06,0.468584745207698
Canada_303239,-9.82230493470647e-06,9.82230493470647e-06,0.356988517074376
Canada_303242,0,0,
Canada_303243,7.577712229327e-05,7.577712229327e-05,0.653622070898495
Canada_303245,0,0,
Canada_303247,-9.12267651697402e-06,9.12267651697402e-06,0.780499932284198
Canada_303250,0.0011110917322367,0.0011110917322367,0.673085863700934
Canada_303251,0,0,
Canada_303254,-5.00533709365756e-06,5.00533709365756e-06,0.196601892504863
Canada_303257,0,0,
Canada_303258,6.03939259703737e-07,6.03939259703737e-07,0.84155802542854
Canada_303260,0,0,
Canada_303267,0,0,
Canada_303268,3.70408344999053e-06,3.70408344999053e-06,0.374359628484079
Canada_303271,0,0,
Brazil_303316,2.25944309046514e-08,2.25944309046514e-08,0.803596242201644
United Republic of Tanzania_303502,-0.00696286855066968,0.00696286855066968,0.0608046407941319
United Republic of Tanzania_303509,-0.00207904659433918,0.00207904659433918,0.00298133145660211
Suriname_303888,5.95568771295012e-07,5.95568771295012e-07,0.710180511558081
New Zealand_303976,0,0,
New Zealand_303979,0.00347383420470654,0.00347383420470654,0.141514993983925
New Zealand_303980,0,0,
New Zealand_303984,0,0,
New Zealand_303986,0,0,
New Zealand_303993,0,0,
New Zealand_303994,0,0,
New Zealand_304009,0,0,
New Zealand_304010,0,0,
New Zealand_304017,0,0,
New Zealand_304030,0,0,
New Zealand_304032,0,0,
Uruguay_305,9.2392106933827e-07,9.2392106933827e-07,0.78698419464561
Guatemala_30606,-0.000331336550418121,0.000331336550418121,0.284586060781578
Philippines_306454,-0.000141671690876696,0.000141671690876696,0.0753424326919185
Philippines_306504,0.000191186406073524,0.000191186406073524,0.568675111752465
Philippines_306506,2.09516274486828e-05,2.09516274486828e-05,0.427218014871453
Japan_306566,0,0,
Japan_306569,0,0,
Australia_306588,0.000162356360632346,0.000162356360632346,0.0742418548006296
Australia_306662,0,0,
Cameroon_30674,1.60471798396597e-05,1.60471798396597e-05,0.713026046366398
Australia_306763,-0.000280515469860171,0.000280515469860171,0.729871982345532
Mexico_306778,0.000210178144305971,0.000210178144305971,0.416047087601832
Mexico_306788,0,0,
Mexico_306818,1.05037020434689e-06,1.05037020434689e-06,0.287758629853308
Mexico_306848,0.000778870487526294,0.000778870487526294,0.328687153806839
Mexico_306851,0,0,
Mexico_3070,0.000132160983349426,0.000132160983349426,0.896822633240256
Bulgaria_30704,-0.000260586363418255,0.000260586363418255,0.328686111455921
South Korea_30719,1.19687002158675e-05,1.19687002158675e-05,0.704179441436324
South Korea_30720,-6.46629912806403e-05,6.46629912806403e-05,0.55098615606799
Sweden_30731,0,0,
Sweden_30734,0,0,
Sweden_30741,0,0,
Sweden_30745,0,0,
Canada_307457,0,0,
Sweden_30746,0,0,
New Zealand_307608,-1.15116481740892e-05,1.15116481740892e-05,0.568675108383707
New Zealand_307609,0,0,
New Zealand_307612,0,0,
New Zealand_307621,0,0,
New Zealand_307625,0,0,
Sweden_30781,0,0,
Sweden_30783,0,0,
Australia_308010,0,0,
Argentina_30833,0.000266527834153788,0.000266527834153788,0.468926848817954
Argentina_30834,0,0,
Canada_308493,0,0,
Canada_308495,0,0,
Canada_308497,-9.07617091173948e-05,9.07617091173948e-05,0.287758634178363
Canada_308498,0,0,
Canada_308502,-1.46876352337588e-05,1.46876352337588e-05,0.116279706904488
Canada_308503,3.06562942096882e-12,3.06562942096882e-12,0.144923005446139
Canada_308515,-8.62960860722161e-06,8.62960860722161e-06,0.899542390383441
Canada_308517,-0.000291522306472498,0.000291522306472498,0.6759614175809
Canada_308519,-1.15904182284465e-06,1.15904182284465e-06,0.144923051288906
Canada_308522,0,0,
Canada_308523,0,0,
Cameroon_308637,-0.00361719017442492,0.00361719017442492,0.0710182481890429
Australia_308815,0,0,
Greece_3090,0.00255213988654547,0.00255213988654547,0.312486137060802
Australia_309076,0,0,
Australia_309110,0.00134208998946158,0.00134208998946158,0.468584754072159
Australia_309244,0.00285185329632046,0.00285185329632046,0.252672983487445
Australia_309254,1.11025525965051e-06,1.11025525965051e-06,0.287758637695598
Australia_309323,-0.000268749857766779,0.000268749857766779,0.90184574523097
Australia_309403,-9.15118887300136e-08,9.15118887300136e-08,0.995224903596066
Australia_309405,0.00330599617495603,0.00330599617495603,0.287758653084975
Australia_309413,-0.00186830299621196,0.00186830299621196,0.32748212814223
Australia_309455,-2.417907702322e-06,2.417907702322e-06,0.984375660729171
Australia_309490,-0.000951476049736646,0.000951476049736646,0.287758644236777
Australia_309501,0,0,
Australia_309732,0.000433868644605281,0.000433868644605281,0.883552418445998
Australia_309736,0,0,
Australia_309856,1.68907163127586e-05,1.68907163127586e-05,0.602293877181007
Australia_309902,-0.00105633480566011,0.00105633480566011,0.830446201747027
Australia_309907,0.000132450452870662,0.000132450452870662,0.328686111455913
Australia_309911,0.00109545880603594,0.00109545880603594,0.363852763000265
Australia_309913,-0.00116634142775579,0.00116634142775579,0.183540213344866
Australia_309969,0,0,
Australia_309973,0.00129424589227787,0.00129424589227787,0.483953186319049
Australia_309983,-5.24888510212178e-05,5.24888510212178e-05,0.226676508768866
Australia_309986,-0.000183910536031435,0.000183910536031435,0.296941693382318
Australia_309989,0.00327050597665156,0.00327050597665156,0.436310405868324
Australia_309991,3.85984618161504e-06,3.85984618161504e-06,0.889797437525015
Australia_309992,0.00429035304005298,0.00429035304005298,0.364846256169148
Australia_309993,0.0198012509055707,0.0198012509055707,0.328686214299906
Australia_309994,-0.00175703731850954,0.00175703731850954,0.468584739790625
Australia_309997,-0.000205258520464357,0.000205258520464357,0.144866600426215
Australia_310000,0,0,
Australia_310005,-0.00645936386040767,0.00645936386040767,0.144618914231682
Australia_310011,0,0,
Australia_310013,0.00296079941703912,0.00296079941703912,0.640806541822536
Australia_310016,-0.000102619856032304,0.000102619856032304,0.67308586803321
Australia_310020,0,0,
Australia_310021,0.00380338025783958,0.00380338025783958,0.287795134390741
Australia_310025,0.00163743161069926,0.00163743161069926,0.210669708981669
Australia_310028,0.000484443291680039,0.000484443291680039,0.686924573920338
Australia_310038,-1.43337342254238e-06,1.43337342254238e-06,0.568377440560029
Australia_310039,-0.000517312098534505,0.000517312098534505,0.301503849744943
Australia_310040,-1.79510655350029e-05,1.79510655350029e-05,0.889797440633529
Australia_310046,0.00120711927463295,0.00120711927463295,0.357365197130133
Australia_310049,0.00257841666942487,0.00257841666942487,0.332810531262966
Australia_310055,0.000161068331170984,0.000161068331170984,0.877136836426233
Australia_310056,0.00328990068991695,0.00328990068991695,0.298202899602801
Australia_310060,0.000915601931248466,0.000915601931248466,0.211177744078913
Australia_310064,0.00212871948148679,0.00212871948148679,0.442698805426845
Australia_310068,0.00140284750484464,0.00140284750484464,0.857178519115521
Australia_310071,0,0,
Australia_310072,0.000122908935197055,0.000122908935197055,0.389343119126369
Australia_310075,0.00400378417915214,0.00400378417915214,0.287758650081664
Australia_310077,0.000825471802349973,0.000825471802349973,0.491307454897594
Australia_310078,-3.53220391077335e-06,3.53220391077335e-06,0.328687102088882
Australia_310081,9.21108328972671e-05,9.21108328972671e-05,0.468584752151516
Australia_310082,0,0,
Australia_310083,-0.00116854163063147,0.00116854163063147,0.316946377903628
Australia_310084,0,0,
Australia_310086,-1.58080161835998e-05,1.58080161835998e-05,0.141857571442659
Australia_310090,-1.73423826475136e-05,1.73423826475136e-05,0.79832480252415
Australia_310092,0.00756641337910986,0.00756641337910986,0.210814541319518
Australia_310094,0.00585349860222149,0.00585349860222149,0.25632937194697
Australia_310095,5.74921021118283e-09,5.74921021118283e-09,0.287758641739769
Australia_310099,0.000904567902221294,0.000904567902221294,0.210669705365486
Australia_310102,0.00187646166639979,0.00187646166639979,0.168020895334979
Australia_310104,-4.9265414476153e-05,4.9265414476153e-05,0.93712560671679
Australia_310105,0.00493468916917116,0.00493468916917116,0.287758653118932
Australia_310106,-2.53128381509867e-05,2.53128381509867e-05,0.828985890096975
Australia_310112,0.000115215397663662,0.000115215397663662,0.633806656942724
Australia_310116,0.00280579985402297,0.00280579985402297,0.241280208924262
Australia_310118,0.000156294589752887,0.000156294589752887,0.0289173348575444
Australia_310122,0.00502949072486412,0.00502949072486412,0.541654677158994
Australia_310124,3.70007269188938e-05,3.70007269188938e-05,0.287758647204572
Australia_310125,0.00159536978689566,0.00159536978689566,0.367174184528619
Australia_310134,0,0,
Australia_310138,0.00059959792003086,0.00059959792003086,0.228517292489605
Australia_310140,0.00039441510283169,0.00039441510283169,0.21191738282175
Australia_310141,0,0,
Australia_310145,0,0,
Australia_310146,0,0,
Australia_310147,-9.76940845553814e-05,9.76940845553814e-05,0.287758650111045
Australia_310151,-0.00190366291614177,0.00190366291614177,0.468584742570006
Australia_310153,0.000160087948504023,0.000160087948504023,0.386103210294182
Australia_310155,-0.00298351609076673,0.00298351609076673,0.144923032037123
Australia_310156,0.00247463777729965,0.00247463777729965,0.288209279384199
Australia_310157,7.23265559543769e-06,7.23265559543769e-06,0.468584772901997
Australia_310158,-5.46863603836254e-05,5.46863603836254e-05,0.136169857915692
Australia_310161,0,0,
Australia_310162,0.00279957892884595,0.00279957892884595,0.406330253904386
Australia_310168,0.000183076361797452,0.000183076361797452,0.588551110124467
Australia_310169,-0.000646282025529599,0.000646282025529599,0.123281049014711
Australia_310173,-0.00137509790193845,0.00137509790193845,0.422033586443816
Australia_310174,-3.14991610852987e-05,3.14991610852987e-05,0.375204254652361
Australia_310178,0.000801105391168682,0.000801105391168682,0.335518957054997
Australia_310181,0.00129958838307017,0.00129958838307017,0.287756482827078
Australia_310184,0.00196268145779133,0.00196268145779133,0.325875832530255
Australia_310186,0.00537666686382389,0.00537666686382389,0.283781879824446
Australia_310188,0.00178016144016681,0.00178016144016681,0.315308082716467
Australia_310189,-0.00102738428975945,0.00102738428975945,0.864644536748136
Australia_310194,-0.000302943014239655,0.000302943014239655,0.661582706911743
Australia_310198,-0.000448340087164154,0.000448340087164154,0.30105040285183
Australia_310199,-0.000501362996596273,0.000501362996596273,0.343977050365163
Australia_310200,0,0,
Australia_310206,-0.00117213999651992,0.00117213999651992,0.162833203438806
Australia_310210,0.00186041916307634,0.00186041916307634,0.575499769989182
Australia_310219,-0.000272396581722313,0.000272396581722313,0.0621682537840238
Australia_310225,0.000114234820507025,0.000114234820507025,0.328690730275544
Australia_310248,-4.42901239756743e-20,4.42901239756743e-20,1
Australia_310255,0,0,
Australia_310353,-4.7241397651819e-07,4.7241397651819e-07,0.78049993526386
Australia_310363,-0.00141946465303212,0.00141946465303212,0.250937343192445
Australia_310368,0.00225607729044943,0.00225607729044943,0.328688230653216
Australia_310373,9.28761346271304e-05,9.28761346271304e-05,0.308586432019843
Australia_310418,0,0,
Australia_310493,-9.00902797015194e-05,9.00902797015194e-05,0.797307876411711
Australia_310495,-0.00088581494834277,0.00088581494834277,0.199238435369745
Australia_310586,-0.000202947956916122,0.000202947956916122,0.276905786519468
Australia_310593,0.000141383439399966,0.000141383439399966,0.36560010794412
Australia_310644,0,0,
Australia_310683,0.000320005171624182,0.000320005171624182,0.0200173828714274
Australia_310785,1.14757705433646e-05,1.14757705433646e-05,0.468584760981246
Italy_31080,0,0,
Australia_310822,0.000479683789872064,0.000479683789872064,0.519597772319777
Australia_310829,0.000168166917351741,0.000168166917351741,0.0857503146570953
Australia_310830,0.000482218313067166,0.000482218313067166,0.598864465675585
Australia_310860,6.8274880228662e-05,6.8274880228662e-05,0.698986995579287
Australia_310882,-0.0038422780785377,0.0038422780785377,0.357973504961984
Australia_310884,-0.000103894825854976,0.000103894825854976,0.580861504224829
Australia_310915,0,0,
Italy_31095,0,0,
Italy_31098,0,0,
Italy_31101,0,0,
Australia_311091,-2.0272250928398e-05,2.0272250928398e-05,0.468584750928601
Australia_311097,0.000162958396557677,0.000162958396557677,0.298385412867058
Australia_311129,-0.00511781601996802,0.00511781601996802,0.000942827512228807
Australia_311132,0.00220327679978305,0.00220327679978305,0.00360669623437781
Australia_311170,0,0,
Australia_311186,8.72138517704671e-06,8.72138517704671e-06,0.937688206414833
Italy_31119,0,0,
Australia_311196,-1.87816567068252e-05,1.87816567068252e-05,0.673249369322388
Italy_31124,0,0,
Australia_311277,0.00204892494768426,0.00204892494768426,0.803790866873679
Australia_311300,0.000351759980430437,0.000351759980430437,0.481029060325887
Italy_31131,0,0,
Italy_31132,0,0,
Australia_311364,-0.000171921855375592,0.000171921855375592,0.88249131645731
Australia_311457,-5.84462463660661e-05,5.84462463660661e-05,0.287758663771378
Australia_311470,-0.000153747498720419,0.000153747498720419,0.673085851227749
Australia_311499,7.03046375733593e-05,7.03046375733593e-05,0.889797435300989
Japan_3115,0,0,
Australia_311539,0.000499123067434658,0.000499123067434658,0.100786498948054
Australia_311566,-7.40241850830473e-05,7.40241850830473e-05,0.210669695300567
Australia_311587,0,0,
Australia_311659,-2.34651416922974e-05,2.34651416922974e-05,0.834181237458592
Australia_311668,0,0,
Australia_311677,2.4204177330507e-05,2.4204177330507e-05,0.923978154886676
New Zealand_311706,0,0,
Australia_311718,5.27035230446846e-08,5.27035230446846e-08,0.999206662572858
Japan_3118,0,0,
Australia_311801,0.0028985978884367,0.0028985978884367,0.0665197849411974
Australia_311802,0,0,
Italy_31185,-1.99628022413186e-05,1.99628022413186e-05,0.867857176792117
Australia_311863,0,0,
Australia_311880,-0.00199659693886208,0.00199659693886208,0.176001829377257
Australia_311892,0.000317046460923009,0.000317046460923009,0.413730206682773
Australia_311895,-0.00196966138679136,0.00196966138679136,0.648055161140847
Australia_311951,-0.00193319622110443,0.00193319622110443,0.144923026612297
Australia_311952,-0.000129556128966631,0.000129556128966631,0.697321236722189
Italy_31197,0,0,
Italy_31199,0,0,
Italy_31201,-8.46485892015815e-05,8.46485892015815e-05,0.46858473976236
Norway_31235,0,0,
Norway_31240,0,0,
Norway_31250,0,0,
Thailand_312936,5.84063960115704e-05,5.84063960115704e-05,0.978169052254422
Laos_312939,-0.00244827562665506,0.00244827562665506,0.116758975738344
Thailand_312951,-6.0462324819468e-08,6.0462324819468e-08,0.287758634855234
Egypt_312964,0,0,
Thailand_313001,-0.00375539422085509,0.00375539422085509,0.167446072829501
Laos_313009,-0.00114560127158157,0.00114560127158157,0.000188138296036651
Thailand_313018,0,0,
Thailand_313019,1.34722196580484e-06,1.34722196580484e-06,0.90746824911871
Malaysia_313020,-1.40003866040101e-05,1.40003866040101e-05,0.29071633390965
Georgia_313048,0,0,
Russia_313186_A,-0.00538360990532656,0.00538360990532656,0.264688939679496
Mongolia_313186_B,-0.0060462942587972,0.0060462942587972,0.22582698598351
Mongolia_313187_B,2.03483472716297e-05,2.03483472716297e-05,0.399606006188623
Iran_313250,-4.08296047884459e-05,4.08296047884459e-05,0.115597598937474
Iran_313252,-4.17611617254692e-06,4.17611617254692e-06,0.939307910813083
Iran_313253,8.25431859696647e-06,8.25431859696647e-06,0.371340794526518
Iran_313254,1.93670181466594e-06,1.93670181466594e-06,0.893055903488377
Iran_313256,0,0,
