unique_id,mean_evi_coef,abs_mean_evi_coef,mean_evi_p_value
United States of America_555565,-7.36903072886623,7.36903072886623,0.537042289799278
New Zealand_555565493,4.00369584093458,4.00369584093458,0.481906953792145
New Zealand_555565714,12.1315713438543,12.1315713438543,0.0191348864670637
New Zealand_555565827,63.0287931006919,63.0287931006919,5.58679500134853e-05
Canada_555566943,29.6149363190461,29.6149363190461,0.000154568431548253
Canada_555566946,-9.55824742701809,9.55824742701809,0.315134283517615
Canada_555566948,19.2818259167683,19.2818259167683,0.0014986128023769
Canada_555566956,-2.59663509784808,2.59663509784808,0.729234665662653
Canada_555566957,-7.32561777459605,7.32561777459605,0.232007162931531
Canada_555566959,9.21457502126482,9.21457502126482,0.419821118116898
Canada_555566962,5.29599343318003,5.29599343318003,0.563149624630523
Canada_555566963,-8.62847333153299,8.62847333153299,0.115192241228604
Canada_555566964,-3.65298739164182,3.65298739164182,0.841378303692414
Canada_555566969,4.57771627984271,4.57771627984271,0.582582088664076
Canada_555566971,6.33332096479441,6.33332096479441,0.226081007954035
Canada_555566972,-5.67055976568328,5.67055976568328,0.340865354046593
Canada_555566973,5.48934970113891,5.48934970113891,0.560195747309077
Canada_555567059,-28.2223223290404,28.2223223290404,0.0575905690617178
Canada_555567089,18.0135554837769,18.0135554837769,0.17138182261011
Canada_555567093,-1.25326836816842,1.25326836816842,0.740597231923686
Canada_555567095,10.6653542378226,10.6653542378226,0.356933124337452
Canada_555567099,-11.2998362584407,11.2998362584407,0.0756953162955855
Canada_555567100,-0.0136095488151035,0.0136095488151035,0.996964287844466
Canada_555567103,7.29251992800657,7.29251992800657,0.0641313996547645
Canada_555567105,-16.7577630476421,16.7577630476421,0.0010050544102544
Canada_555567106,-5.38549594268853,5.38549594268853,0.410935881480717
Canada_555567110,0.368031985505564,0.368031985505564,0.947743557112835
Canada_555567113,5.54880075749879,5.54880075749879,0.496473287812746
Canada_555567114,-3.40524367405067,3.40524367405067,0.570233252234433
Canada_555567115,9.97219591544637,9.97219591544637,0.000178601185032053
Canada_555567118,20.2351934038623,20.2351934038623,0.0606031511355255
Canada_555567119,4.45778011284311,4.45778011284311,0.746526575071588
Canada_555567122,-21.4785091746698,21.4785091746698,0.20758879944403
Canada_555567123,-10.0257578845303,10.0257578845303,0.177898896707295
Canada_555567126,-10.317317569967,10.317317569967,0.407506310147372
Canada_555567127,6.70931175586907,6.70931175586907,0.660184053887034
Canada_555567129,-3.79161796741941,3.79161796741941,0.493385912886239
Canada_555567130,9.02008674360426,9.02008674360426,0.203126239319153
Canada_555567131,-13.7958927753374,13.7958927753374,0.387340310849411
Canada_555567135,-9.06002457095825,9.06002457095825,0.0259578230401616
Canada_555567137,20.4092557435931,20.4092557435931,0.00013132964564414
Canada_555567139,-13.9642394467552,13.9642394467552,0.0257361184457402
Canada_555567141,-8.77446919514793,8.77446919514793,0.63834544183613
Canada_555567142,14.202939178476,14.202939178476,0.229561901177724
Canada_555567143,5.06031256716351,5.06031256716351,0.338984744886543
Canada_555567144,-1.00551535856813,1.00551535856813,0.970275371739229
Canada_555567145,11.5025518221129,11.5025518221129,0.0229622572093937
Canada_555567147,10.7272263181175,10.7272263181175,0.134279114586662
Canada_555567149,13.4492936399065,13.4492936399065,0.00171094458236871
Canada_555567242,-2.16593480500071,2.16593480500071,0.844086495389818
Canada_555567268,-3.39792941313957,3.39792941313957,0.402549984406082
Canada_555567269,-6.77902399491333,6.77902399491333,0.430177118548675
Canada_555567353,2.9664861775202,2.9664861775202,0.720210154521514
United States of America_555569,8.11349869872195,8.11349869872195,0.560458866380105
Canada_555569772,5.54512992843534,5.54512992843534,0.404772771140513
United States of America_555569773,0.816897522501582,0.816897522501582,0.905667320937474
Canada_555569779,5.83750864784987,5.83750864784987,0.228243604905261
Canada_555569780,8.56440918026932,8.56440918026932,0.0543642900244432
Canada_555569913,3.94517570441246,3.94517570441246,0.808174990063156
Indonesia_555571199,11.8984115099474,11.8984115099474,0.11116740671794
Indonesia_555571200,15.5279521835064,15.5279521835064,0.0452076673525138
Indonesia_555571203,58.8438148755691,58.8438148755691,0.066162741989652
Indonesia_555571205,12.7393081800723,12.7393081800723,0.0879463246302791
Indonesia_555571206,0.345062146612946,0.345062146612946,0.943181758552126
Indonesia_555571207,25.8722831149996,25.8722831149996,0.00388600834664802
Indonesia_555571208,3.20062595197689,3.20062595197689,0.715584765254526
Indonesia_555571217,29.010675469062,29.010675469062,0.000984895537767051
Indonesia_555571227,21.5586378357927,21.5586378357927,0.077852555704107
Indonesia_555571246,16.2989674710198,16.2989674710198,0.0318896279095433
Indonesia_555571249,26.0946249416756,26.0946249416756,0.000273549766810874
Indonesia_555571257,19.1693076973633,19.1693076973633,0.154694932091095
Indonesia_555571296,2.5567348063262,2.5567348063262,0.621518213464352
United States of America_555573,0.464373085150991,0.464373085150991,0.971108867383916
United States of America_55557486,3.48963578485571,3.48963578485571,0.616448140946228
