unique_id,X,Y,og_layer,greenup_coef,abs_greenup_coef,greenup_p_value
Sweden_174531_control,45.8986385489674,59.2696855189302,controls,-0.149032450798217,0.149032450798217,0.266706459488782
Bulgaria_176835_control,25.7338484222197,45.2490664805565,controls,0.140620501232066,0.140620501232066,0.378913674025093
Italy_178751_control,24.9064215253294,35.2916503300052,controls,0.106877052720922,0.106877052720922,0.833005576453686
Sweden_174321_control,31.6484689038433,63.2977948009595,controls,0.0889858354509089,0.0889858354509089,0.868893948724663
Sweden_174497_control,57.2232272633259,55.0365234542044,controls,-0.192090794649008,0.192090794649008,0.210879425220726
Italy_178763_control,-4.19257852694253,38.2131264315639,controls,-0.658577826384783,0.658577826384783,0.010546011053177
Sweden_174308_control,36.5049946904846,62.3462359452155,controls,-0.23062737756557,0.23062737756557,0.283279963180547
Sweden_174614_control,27.339261991696,65.6615617959481,controls,0.318997746736181,0.318997746736181,0.304930658340949
Sweden_174522_control,43.7363661196525,56.8380420701019,controls,0.0862563134096283,0.0862563134096283,0.513575099455136
Sweden_174608_control,80.0562816173967,55.9667453732667,controls,0.112805535307794,0.112805535307794,0.588041386137325
Sweden_174604_control,129.402480172855,50.3622431821364,controls,0.174001610168197,0.174001610168197,0.0405530562376218
Italy_178806_control,-7.27667622568785,39.4571067198739,controls,-0.136184848778919,0.136184848778919,0.723406410491386
Sweden_174584_control,76.5964164050273,55.864207822677,controls,-0.131352552946705,0.131352552946705,0.404166763047829
Finland_175512_control,133.948515845798,46.2439376346907,controls,-0.0389484762990709,0.0389484762990709,0.78131235816728
North Macedonia_176840_control,23.7856965112884,47.9065801573056,controls,-0.000939923766188305,0.000939923766188305,0.996770048087381
Sweden_174530_control,88.4462721754053,56.7439743947912,controls,-0.235931094840539,0.235931094840539,0.129522785549042
Sweden_174607_control,47.5212225371646,62.1751010119426,controls,0.27570743307823,0.27570743307823,0.552076422789546
Lithuania_179164_control,17.6517730929097,60.2326789215929,controls,0.235168110099931,0.235168110099931,0.066945780641551
Finland_175210_control,34.3925322045386,57.2464104372172,controls,-0.0210487867804976,0.0210487867804976,0.858559736001677
Finland_175022_control,33.5773322682409,58.5626862252318,controls,-0.0352853385669646,0.0352853385669646,0.794425914799951
Sweden_174599_control,28.5760482995573,63.4719930956047,controls,-0.295710517526177,0.295710517526177,0.530205722714247
Finland_181126_control,61.940955158018,55.0426238388615,controls,-0.103172390790536,0.103172390790536,0.723840910472364
Canada_18152_control,-124.045182112037,54.3453078508155,controls,-0.532576634513234,0.532576634513234,0.068435532927757
Estonia_177817_control,31.4755512758461,51.1947863175266,controls,-0.0952466755495986,0.0952466755495986,0.64870502650591
Finland_175211_control,39.4907560458195,62.6443073151685,controls,-0.303634260528101,0.303634260528101,0.0405400071010998
Canada_18126_control,-114.087137092142,56.1232888968196,controls,0.0378424900690694,0.0378424900690694,0.767004687014859
Canada_18130_control,-90.2088057615375,48.9715145906049,controls,-0.172086135632438,0.172086135632438,0.298386362837246
Canada_18139_control,-125.434394886168,54.0740574745008,controls,-0.338892138368939,0.338892138368939,0.305238605893085
Canada_18170_control,-72.2815780925425,43.757242805371,controls,-0.00104913674573248,0.00104913674573248,0.994260030272235
France_181678_control,17.5139967747778,44.2156352014281,controls,0.112916433375181,0.112916433375181,0.251378690965319
Canada_18147_control,-80.732002926087,46.982891780074,controls,-1.21122747427009,1.21122747427009,0.000110012737143604
Canada_18156_control,-121.252023467012,50.0808706435841,controls,-0.151886978634351,0.151886978634351,0.75487048367796
Canada_18127_control,-111.328718746807,56.355571802524,controls,0.231866680263664,0.231866680263664,0.538371704886789
Canada_18114_control,-110.436277677017,53.9742668683129,controls,-0.199843304159219,0.199843304159219,0.236527695286825
France_181672_control,28.9450947788218,51.645514903469,controls,-1.10584527958482,1.10584527958482,0.0681862866551547
Canada_18225_control,-95.0579017418997,47.60772958603,controls,-0.0825158713295652,0.0825158713295652,0.667479172445928
Canada_18123_control,-56.3130444229511,52.8380520115793,controls,0.211095542292731,0.211095542292731,0.500247729812595
Canada_18222_control,-114.104383986332,50.8858340937132,controls,-0.665257536619679,0.665257536619679,0.0799173725365968
Latvia_181927_control,29.3708202221082,53.3715977658006,controls,0.0455040234758391,0.0455040234758391,0.791834936172048
Canada_18235_control,-74.5966394569817,44.4209276419412,controls,-0.113153384479197,0.113153384479197,0.465044251004754
Canada_18228_control,-107.237199906176,37.1200687464466,controls,0.915844091884162,0.915844091884162,0.211856847060433
Canada_18233_control,-68.6585384686442,45.6599063134391,controls,-0.0740959283066272,0.0740959283066272,0.647285554472832
Canada_18213_control,-89.4797825320275,49.3073175656051,controls,-0.0874378769996713,0.0874378769996713,0.588044678625422
Latvia_181871_control,34.6197473832965,58.4332090734271,controls,0.208834257597643,0.208834257597643,0.0355940254463493
Canada_18231_control,-119.202355798316,45.0539470688662,controls,0.761678371220096,0.761678371220096,0.321181726671998
Canada_18212_control,-73.867468258487,48.2044648607774,controls,-0.20015120233815,0.20015120233815,0.424970208639439
Latvia_181934_control,28.8945870662061,56.8471436545439,controls,-0.128356873793486,0.128356873793486,0.469658825776124
Canada_18232_control,-85.0857077446638,44.5438504018995,controls,0.231293143180874,0.231293143180874,0.0903838696814516
Canada_18124_control,-111.438751528161,44.4498415976925,controls,-0.355828160608706,0.355828160608706,0.406787876023275
Italy_178792_control,133.683823154946,45.3639953765867,controls,-0.197553265484736,0.197553265484736,0.424818081636729
United Kingdom_174637_control,31.532711943537,56.8807622917232,controls,0.107951494777988,0.107951494777988,0.481528556231535
Canada_18214_control,-79.5340007951484,46.9197648704053,controls,0.119496369459482,0.119496369459482,0.639095451865534
Canada_18243_control,-71.9150903231534,49.1828909895603,controls,-0.0792281435206648,0.0792281435206648,0.714544280551932
Canada_18226_control,-57.9567210889978,48.8905853328389,controls,-7.36417458235195,7.36417458235195,0.335132355411855
Canada_18221_control,-151.410533213118,62.1182477241895,controls,-0.124230611046781,0.124230611046781,0.554494733250905
Canada_18242_control,-88.467135086786,53.784606457085,controls,0.336601711755279,0.336601711755279,0.329934366434293
Latvia_181945_control,46.6616745523991,53.2100357255909,controls,-0.0832979504501706,0.0832979504501706,0.498937968101776
Latvia_181948_control,33.8309999029292,55.8781579571776,controls,0.237714897937239,0.237714897937239,0.0922016303433005
Latvia_181911_control,15.8229604094918,47.8497477166029,controls,-0.986444442329318,0.986444442329318,0.0115554659119123
Latvia_181933_control,41.4834041918815,56.051713588403,controls,0.0507464892616964,0.0507464892616964,0.691859390012081
France_181674_control,35.8336536515294,55.3444555683411,controls,0.0771114288383907,0.0771114288383907,0.530238612471059
Sweden_182750_control,135.925230333335,48.7436928397394,controls,-0.2610817607985,0.2610817607985,0.0334976831808589
Sweden_182779_control,137.572595167996,50.0927174808027,controls,-0.430642683248341,0.430642683248341,1.46034518950349e-06
Sweden_182741_control,38.2560063407826,59.029909693856,controls,0.0620052688692833,0.0620052688692833,0.510424396095948
Canada_18219_control,-126.458720820586,54.555959979063,controls,-0.190415842199674,0.190415842199674,0.330028126928784
