unique_id,median_evi_coef,abs_median_evi_coef,median_evi_p_value
Argentina_10,1.66308106224452,1.66308106224452,0.79721841202399
Chile_100,-24.0635394519468,24.0635394519468,0.0412681146472391
United States of America_1000,3.04831368253571,3.04831368253571,0.155879956555969
Malaysia_10000,9.59998023974165,9.59998023974165,0.296130240012856
Kazakhstan_100017,2.45228220028538,2.45228220028538,0.507662572008166
Canada_100204,27.3624236206902,27.3624236206902,0.000435333478721717
Canada_100206,3.29075896037668,3.29075896037668,0.731637249990519
Canada_100285,1.68805872479431,1.68805872479431,0.752938467183367
Chile_101,-14.1542646247387,14.1542646247387,0.303686597300594
Vietnam_10110,40.2801550754946,40.2801550754946,0.000200994201390444
Venezuela_101136,14.9169664298427,14.9169664298427,0.0110986700587074
Algeria_101170,-0.493639711055814,0.493639711055814,0.964200704215416
Morocco_101232,0.123818568921362,0.123818568921362,0.803649116376775
Mexico_101411,18.7092678944123,18.7092678944123,0.0471820952131087
Mexico_101414,34.8512143810482,34.8512143810482,0.485830582280967
Albania_101424,13.9165644476538,13.9165644476538,0.0847335897263609
