unique_id,X,Y,og_layer,evi_coef,abs_evi_coef,evi_p_value
United States of America_366051,-103.493084180215,43.8576762283002,protected_areas,-1.13095924997709,1.13095924997709,0.95333495601717
United States of America_366077,-108.93012137722,39.1053696413576,protected_areas,2.10010881332699,2.10010881332699,0.213851448461291
United States of America_366139,-83.9556250052677,34.7172201920939,protected_areas,27.3135322443495,27.3135322443495,0.209318646458547
United States of America_366255,-114.282360993356,40.7196535804805,protected_areas,1.28355722521163,1.28355722521163,0.627948000218896
United States of America_366279,-106.930946195124,33.7915686062486,protected_areas,1.45183761398259,1.45183761398259,0.584305287659366
United States of America_366296,-122.494613969768,43.3498376432927,protected_areas,6.89016193697654,6.89016193697654,0.800712474480584
United States of America_366365,-83.818711884755,34.8800907380045,protected_areas,11.5204181821887,11.5204181821887,0.383062935848943
United States of America_366387,-114.702061770564,35.2260192976444,protected_areas,-0.832576382868471,0.832576382868471,0.787981544429721
United States of America_366393,-109.5803955681,42.9990313652126,protected_areas,5.57268317519186,5.57268317519186,0.0434547517450352
United States of America_366401,-118.242183413834,35.5047241965521,protected_areas,-2.9696644039527,2.9696644039527,0.640126287605663
United States of America_366446,-116.115260499557,45.1658437368712,protected_areas,20.4799613178617,20.4799613178617,0.000118008549951387
United States of America_366509,-92.7981242098602,36.0857393326217,protected_areas,-7.79602585128612,7.79602585128612,0.68648708631277
United States of America_366513,-106.161393251594,39.0354406052325,protected_areas,6.0522404636141,6.0522404636141,0.0669331582936554
United States of America_366522,-109.003970394619,40.3108469153703,protected_areas,4.88798392891379,4.88798392891379,0.0533755651214724
United States of America_366528,-121.814172320783,45.4472457231467,protected_areas,3.058063174697,3.058063174697,0.503663578069596
United States of America_366529,-116.18873071115,46.7275173351793,protected_areas,-4.07209634769054,4.07209634769054,0.22618952585835
United States of America_366534,-112.373382897087,38.3915195013132,protected_areas,-1.4482676014303,1.4482676014303,0.869987623068686
United States of America_366576,-111.666107563292,42.5856460059306,protected_areas,14.1603317578409,14.1603317578409,0.237538244389802
United States of America_366597,-110.723585307932,32.4378532798597,protected_areas,9.91659825655976,9.91659825655976,0.594010576968221
United States of America_366609,-105.976151854005,39.8522160436436,protected_areas,-7.37508781209894,7.37508781209894,0.15050290862061
United States of America_366628,-115.688437189645,48.2001657486051,protected_areas,4.43492964035588,4.43492964035588,0.320798997837105
United States of America_366634,-121.798902918648,44.3813197724701,protected_areas,57.9025436078875,57.9025436078875,0.00105454752000339
United States of America_366640,-115.385589310773,34.3749897604499,protected_areas,-1.45331285589913,1.45331285589913,0.715736920012958
United States of America_366664,-119.225417463253,41.0193799828849,protected_areas,2.6363529914003,2.6363529914003,0.352607665216622
United States of America_366708,-94.0902810486649,34.4014141591917,protected_areas,14.0477021180268,14.0477021180268,0.529030120848208
United States of America_366715,-121.504615498466,43.3615559452627,protected_areas,28.6149717951454,28.6149717951454,1.8404063527922e-09
United States of America_366739,-79.4784715334294,33.0216348615882,protected_areas,3.22152265286733,3.22152265286733,0.0796054557369941
United States of America_366743,-105.310637298035,33.6022179054276,protected_areas,-14.1463834128582,14.1463834128582,0.629804561636313
United States of America_366798,-116.245203953422,32.7730256228582,protected_areas,9.61018356294608,9.61018356294608,0.331486681844848
United States of America_366803,-105.971388993208,33.6629841224681,protected_areas,-0.508628950812356,0.508628950812356,0.880149034188859
United States of America_366838,-111.720439557669,34.8850433576587,protected_areas,10.380271485025,10.380271485025,0.00165412596422031
United States of America_366842,-122.375641805393,41.1966110039091,protected_areas,-3.71662864973714,3.71662864973714,0.181300455180538
United States of America_366843,-112.265067381474,34.1935285706827,protected_areas,2.60465347217184,2.60465347217184,0.611877483503383
United States of America_366862,-111.777503485391,44.9201226870383,protected_areas,-0.623466889927637,0.623466889927637,0.876565306616479
United States of America_366872,-111.824705279641,34.4036539478626,protected_areas,5.08264987567373,5.08264987567373,0.0180672765145124
United States of America_367001,-85.832991257465,33.4179416274676,protected_areas,27.4044921260732,27.4044921260732,0.0458879294059036
United States of America_367011,-114.536440384005,34.5959933274236,protected_areas,-2.35551779429331,2.35551779429331,0.697568000393547
United States of America_367055,-118.085344310869,35.8494723159181,protected_areas,-6.9725797394493,6.9725797394493,0.403355324571032
United States of America_367069,-109.340057868426,32.0118292524541,protected_areas,-16.113839402218,16.113839402218,0.577950712355433
United States of America_367136,-115.678033075571,45.0639638946328,protected_areas,9.95144503293832,9.95144503293832,0.482056180819588
United States of America_367193,-115.810866633576,34.2535924609844,protected_areas,-5.04674756773682,5.04674756773682,0.320418053604056
United States of America_367196,-109.596558030494,37.8038563512963,protected_areas,-8.07936077686444,8.07936077686444,0.037215795094611
United States of America_367197,-111.571103106833,44.7625685644782,protected_areas,-3.41889539769706,3.41889539769706,0.610027865548699
United States of America_367206,-83.5765020067902,37.8294713920063,protected_areas,0.650353761968897,0.650353761968897,0.962372878476038
United States of America_367216,-107.207798510381,44.4029909672687,protected_areas,4.09503164493468,4.09503164493468,0.150207130892764
United States of America_367284,-106.493728018997,38.9738095585912,protected_areas,6.67209329997625,6.67209329997625,0.100932267038129
United States of America_367335,-80.7486083257502,33.7918258363605,protected_areas,22.6675358342049,22.6675358342049,0.0848597954164924
