unique_id,X,Y,og_layer,burned_area_coef,abs_burned_area_coef,burned_area_p_value
Russia_555710292,37.8524562000483,59.0757600148202,protected_areas,-4.2230368696013e-05,4.2230368696013e-05,0.93367355939148
Russia_555710366,84.9663220387224,56.3913498004384,protected_areas,-0.000938186362572525,0.000938186362572525,0.0699609183758508
Russia_555710543,93.2995124643941,52.7306063497813,protected_areas,1.01790281265295e-05,1.01790281265295e-05,0.82501026844435
Russia_555710757,38.0247417481049,50.1365979671964,protected_areas,-0.000503854104870233,0.000503854104870233,0.673085863716748
Russia_555710831,130.26106313347,50.0422884568272,protected_areas,-9.33318209690585e-05,9.33318209690585e-05,0.866613509815851
Russia_555710919,130.302948276703,52.6672828423178,protected_areas,0.000260443620802384,0.000260443620802384,0.865976196786989
Russia_555711047,59.1864655859862,57.5380201841648,protected_areas,9.1536414054376e-07,9.1536414054376e-07,0.210669702363599
Russia_555711052,59.2669435466596,56.5188930293653,protected_areas,-0.000453861091587547,0.000453861091587547,0.335254811999457
Russia_555711061,60.6627057716935,56.4159500656577,protected_areas,1.87108592146618e-05,1.87108592146618e-05,0.329204468327665
Russia_555711175,36.0253426266596,50.6332578251055,protected_areas,-1.08681291196212e-05,1.08681291196212e-05,0.673085847284774
Russia_555711186,37.8303341913525,50.4793450547021,protected_areas,0.000344518092247401,0.000344518092247401,0.400322064239434
Russia_555711243,44.0123513451798,58.6987794885549,protected_areas,0,0,
Russia_555711281,111.236232729828,50.9980971122709,protected_areas,0.00102503452627429,0.00102503452627429,0.650168673888173
Russia_555711325,59.059671998135,54.7966138392917,protected_areas,0,0,
Russia_555711326,58.0300265320501,54.309998964953,protected_areas,2.37803362614168e-05,2.37803362614168e-05,0.138463184995294
Russia_555711382,127.854061231958,51.0659870787585,protected_areas,-0.00402598386986068,0.00402598386986068,0.168588587482925
Russia_555711394,88.7569023778639,57.4145820341922,protected_areas,-0.000717490065207042,0.000717490065207042,0.231576495030064
Russia_555711395,85.1901504415098,56.4840311164646,protected_areas,0.000209856853452959,0.000209856853452959,0.210669724261084
Russia_555711396,88.223597801615,57.0983384376798,protected_areas,2.12872902436146e-09,2.12872902436146e-09,0.505533496104977
Russia_555711403,39.8336816932622,43.9727753865941,protected_areas,0,0,
Russia_555711427,85.7992366157042,51.8938686922026,protected_areas,-0.00125169694571288,0.00125169694571288,0.428641970072607
Russia_555711429,92.8666351771572,55.8303518400285,protected_areas,-9.31616808959514e-05,9.31616808959514e-05,0.00372006342666932
Russia_555711431,59.8455904161439,55.3333385737483,protected_areas,-1.66893423617863e-06,1.66893423617863e-06,0.568675100822482
Russia_555711436,83.6563266587632,57.6314443791191,protected_areas,2.57833155221516e-05,2.57833155221516e-05,0.780384517724816
Russia_555711546,46.4838930431372,42.5979302757591,protected_areas,0,0,
Russia_555711550,48.4389293198892,56.1400111766091,protected_areas,7.06475715285352e-06,7.06475715285352e-06,0.251451950161165
Russia_555711578,57.9496112418014,53.4134043427167,protected_areas,0.000154467788404231,0.000154467788404231,0.255288718581147
Russia_555711621,48.93108149582,55.8410426115201,protected_areas,-0.000696160770652407,0.000696160770652407,0.672541057349673
Russia_555711659,137.802434382265,49.792652956017,protected_areas,-0.000352268885303083,0.000352268885303083,0.0677019953087428
Russia_555711666,134.207520358616,47.3086182023708,protected_areas,0.00362351962597673,0.00362351962597673,0.357597628754837
Russia_555711685,52.2134854598747,55.7673687894631,protected_areas,-0.000399001034572,0.000399001034572,0.0689664466342102
Russia_555711686,42.5909006075509,52.4571504512619,protected_areas,-0.00122758286250589,0.00122758286250589,0.0541901023772316
Russia_555711687,30.3083141824449,64.4651776511195,protected_areas,0,0,
Russia_555711690,134.872371651979,48.1842295223386,protected_areas,-0.00194953236312593,0.00194953236312593,0.00764704445139685
Russia_555711710,30.5569066274514,57.1680894306918,protected_areas,-0.00117177618483572,0.00117177618483572,0.0920866706904435
Russia_555711732,50.1466133559917,59.846080260558,protected_areas,8.7865667676239e-06,8.7865667676239e-06,0.179353669272774
Russia_555711771,60.9437163772805,55.8427003141073,protected_areas,-0.000847825853814139,0.000847825853814139,0.53800108259416
Russia_555711776,135.057503543783,44.238761862361,protected_areas,0.000584566638940357,0.000584566638940357,0.482575188415104
Russia_555711798,59.0300251296003,61.2796479034957,protected_areas,1.04975508973615e-05,1.04975508973615e-05,0.158054794648866
Russia_555711819,84.4093796356167,56.4371392512455,protected_areas,-0.000908082264605641,0.000908082264605641,0.705052907759594
Russia_555711820,85.2178693804257,56.3399055282173,protected_areas,-0.00296589932191913,0.00296589932191913,0.139514987377225
Russia_555711905,43.212284570771,43.0565059241632,protected_areas,1.68736398057371e-05,1.68736398057371e-05,0.514561711405799
Russia_555711906,60.1823459026993,54.9089559825923,protected_areas,-0.000300188415770537,0.000300188415770537,0.269997201741346
Russia_555711908,74.6461996547548,59.738777091592,protected_areas,-7.41173504241579e-06,7.41173504241579e-06,0.907143278917739
Russia_555711910,88.3441822962124,54.5404541368743,protected_areas,4.36883321861978e-06,4.36883321861978e-06,0.968139310634764
Russia_555711926,38.5598732922299,60.0110907608158,protected_areas,-0.000233730512884313,0.000233730512884313,0.329283907478307
Russia_555711928,45.3873012656529,54.8057195623289,protected_areas,-7.23942460699283e-05,7.23942460699283e-05,0.6895375066906
Russia_555711930,91.5621169444909,52.8181985534996,protected_areas,-7.7690829485127e-06,7.7690829485127e-06,0.959078872129926
Russia_555711950,81.3375970914342,62.5850210461356,protected_areas,-0.000131040174063016,0.000131040174063016,0.497320420551107
Russia_555711971,34.8399545041483,60.2663208141692,protected_areas,-7.91470362130699e-07,7.91470362130699e-07,0.4685847539338
Russia_555712140,39.8782211727028,44.1088347849373,protected_areas,0,0,
Russia_555712383,39.0241913692936,44.9795470126193,protected_areas,0.00305689964158238,0.00305689964158238,0.094650372389126
Russia_555712413,134.606156610978,51.927912082359,protected_areas,-7.5024061766453e-05,7.5024061766453e-05,0.587174798529275
Russia_555712453,36.1312199530072,56.4252571589678,protected_areas,-0.000364374738842662,0.000364374738842662,0.0964947583226768
Russia_555712505,41.7321316356361,51.2160032420088,protected_areas,-0.000665777678382637,0.000665777678382637,0.203889111021188
Russia_555712597,135.522342493384,45.698347575365,protected_areas,-5.60805481505689e-05,5.60805481505689e-05,0.600694112621831
Russia_555712607,41.95327160581,43.4972988607896,protected_areas,6.27559408689529e-05,6.27559408689529e-05,0.471831980735421
Russia_555712709,36.3665201407736,50.7853994741648,protected_areas,-3.76204915069264e-05,3.76204915069264e-05,0.0702728470079426
Russia_555712746,139.144834674216,48.1137939776854,protected_areas,-0.000214371546719106,0.000214371546719106,0.49063400549565
Russia_555712752,30.1221364272743,66.2832489682367,protected_areas,0,0,
Russia_555712821,37.9086528048971,51.2903553594854,protected_areas,-0.000235794332495814,0.000235794332495814,0.0562545724668145
Russia_555712907,36.1466994114733,51.0748821266027,protected_areas,-0.00140484896793084,0.00140484896793084,0.394671309783165
Russia_555712925,133.941116851782,43.1148837104278,protected_areas,-6.81283359149207e-05,6.81283359149207e-05,0.369655101090628
Russia_555713128,53.889974444464,56.7714922487486,protected_areas,-0.000156923555870419,0.000156923555870419,0.142500456837724
Russia_555713364,37.7943842412603,51.3219488445222,protected_areas,7.31380264563546e-05,7.31380264563546e-05,0.931858476505997
Kazakhstan_555713600,82.9184309622071,50.9835153310275,protected_areas,-3.7586062581212e-05,3.7586062581212e-05,0.578227565895134
Russia_555713623,33.9165566777527,62.2961624559678,protected_areas,-2.96423129594381e-05,2.96423129594381e-05,0.504120890941903
Russia_555713775,58.4517650099694,58.8667648127524,protected_areas,0,0,
Russia_555713888,28.446245513329,56.1768032967619,protected_areas,2.481506758487e-07,2.481506758487e-07,0.509004912600389
Russia_555713904,22.5658081081505,54.390621042916,protected_areas,-5.88721498293096e-05,5.88721498293096e-05,0.747617596367594
Russia_555713937,45.0203292984244,42.8478120920504,protected_areas,-0.000666178070950807,0.000666178070950807,0.0891069271967388
Russia_555713948,63.5899591931628,60.9035005567327,protected_areas,-0.000127945052496879,0.000127945052496879,0.25079389663895
Russia_555713957,69.2159247660972,61.0798557975939,protected_areas,0,0,
Russia_555714265,42.5981269233127,43.3430220107821,protected_areas,-6.12233241667979e-06,6.12233241667979e-06,0.896432313031375
Russia_555714288,38.7297320607946,56.7641263558702,protected_areas,-2.62317901713511e-05,2.62317901713511e-05,0.87471943072666
Russia_555714494,86.0401829155589,61.7765300126066,protected_areas,-6.41800886557886e-06,6.41800886557886e-06,0.988296313332201
Russia_555714648,47.5890311663398,42.0068039440079,protected_areas,0.0010099731565548,0.0010099731565548,0.220886884777019
Russia_555714656,46.9122431199714,42.4042630470977,protected_areas,0,0,
Russia_555714678,41.5385886541626,57.490072768687,protected_areas,-5.73032724058382e-05,5.73032724058382e-05,0.780499932250906
Russia_555714720,59.4880776713843,60.5090015881856,protected_areas,2.5002208411064e-06,2.5002208411064e-06,0.828133754290245
Russia_555714751,47.2444556588099,54.8459481846091,protected_areas,-2.03312589846765e-05,2.03312589846765e-05,0.119186953321692
Russia_555714961,80.5331158958228,56.5581164309415,protected_areas,4.8857679437766e-07,4.8857679437766e-07,0.977837303797054
Russia_555714972,86.5568260662024,53.3580726876396,protected_areas,4.68972220857752e-06,4.68972220857752e-06,0.375998292133283
Russia_555714999,45.1463697104227,56.8676146150753,protected_areas,0,0,
Brazil_555715677,-59.4498420646655,-14.401093472482,protected_areas,-0.00174695072208848,0.00174695072208848,0.447476434982043
Brazil_555715720,-50.5349069957645,-29.4732210628097,protected_areas,-0.000244563126439829,0.000244563126439829,0.030070567940205
Canada_555715741,-122.531506426834,55.8024709716697,protected_areas,0.00134494663690824,0.00134494663690824,0.419469249142197
Canada_555715742,-121.871019578126,56.4254507185137,protected_areas,1.6475630638365e-05,1.6475630638365e-05,0.914504058473143
Canada_555715769,-114.150513080606,53.0295503014594,protected_areas,0,0,
Canada_555715986,-100.922041637886,51.7962883725036,protected_areas,0,0,
Canada_555715999,-70.1159407497727,48.6848622611594,protected_areas,-7.310977148173e-06,7.310977148173e-06,0.780499935263765
Canada_555716002,-72.5898321738099,48.3136391065645,protected_areas,0,0,
Canada_555716003,-70.8298175800599,48.8907772508017,protected_areas,0,0,
Canada_555716023_A,-64.8505419245728,44.4423619970211,protected_areas,0,0,
Canada_555716025,-65.073145382104,44.4311338240095,protected_areas,0,0,
Canada_555716028_A,-61.2014838140279,45.8491391346394,protected_areas,0,0,
Canada_555716036,-63.6825860622193,44.5189007107987,protected_areas,-1.33019111357758e-07,1.33019111357758e-07,0.673085864944841
Canada_555716095,-79.0670859712624,44.6971536650575,protected_areas,0,0,
Canada_555716188,-76.1374392230083,44.4355112686927,protected_areas,0,0,
Canada_555716198,-81.0447729268386,44.839137173833,protected_areas,0,0,
Canada_555716199,-76.0975507188917,44.4708426070488,protected_areas,0,0,
Canada_555716201,-80.9262236386859,44.3221929568114,protected_areas,0,0,
Canada_555716209,-78.7304048337216,44.7255305867443,protected_areas,0,0,
Cameroon_555720257,9.84599196635231,4.99059962602128,protected_areas,0.000647602430167725,0.000647602430167725,0.601158732396469
Australia_555720286,152.394945758663,-31.3643015563955,protected_areas,0.00231283665808216,0.00231283665808216,0.27808485510688
Australia_555720297,138.547811027923,-35.0537649840054,protected_areas,0,0,
Australia_555720312,115.834636017377,-32.1579374323485,protected_areas,-0.000181781690731613,0.000181781690731613,0.653599181008057
Australia_555720353,152.809319310692,-31.3800754623607,protected_areas,-0.000439933270944767,0.000439933270944767,0.416908703076125
Australia_555720376,143.406048503231,-36.7574273113725,protected_areas,0.0016071606761798,0.0016071606761798,0.340704735250113
Ethiopia_555721644,38.1121726924891,6.58984702288294,protected_areas,9.40555289987813e-05,9.40555289987813e-05,0.204375903627337
Sweden_555728905,13.6778806920395,60.8589163710311,protected_areas,0,0,
Sweden_555728946,12.7276002132565,61.5509340006178,protected_areas,0,0,
Sweden_555728977,13.7900371673771,58.4322466142586,protected_areas,0,0,
Sweden_555729038,15.3977167246529,58.8333871457525,protected_areas,0,0,
Sweden_555729039,20.9493682525205,66.3735908152794,protected_areas,0,0,
Sweden_555729060,13.4177084130374,56.7675319988746,protected_areas,0,0,
Sweden_555729082,13.681980886072,57.6870232457587,protected_areas,0,0,
Sweden_555729140,19.7192974335674,64.6249972945892,protected_areas,0,0,
Sweden_555729144,15.3481750044653,57.4648933692314,protected_areas,0,0,
Sweden_555729148,15.2618106213649,59.8478864981713,protected_areas,0,0,
Sweden_555729180,20.0452373602289,64.5920208722417,protected_areas,0,0,
Sweden_555729235,15.5428744474247,61.0931210814804,protected_areas,0,0,
Sweden_555729264,14.3052782621259,59.1973380970553,protected_areas,0,0,
Sweden_555729276,13.9487611450445,60.1613704740545,protected_areas,0,0,
Sweden_555729316,16.5622434598702,63.2936111238326,protected_areas,0,0,
Sweden_555729359,15.2754708059618,61.3481981450286,protected_areas,0,0,
Sweden_555729374,13.9438230933557,57.2849348424018,protected_areas,0,0,
Sweden_555729383,15.5935675588625,57.7637278639077,protected_areas,0,0,
Sweden_555729451,15.0856152165011,57.6977722258663,protected_areas,0,0,
Sweden_555729556,13.6198646037625,61.4359007383731,protected_areas,0,0,
Sweden_555729576,15.3363996215529,61.3030770739833,protected_areas,0,0,
Sweden_555729595,14.5130878012725,59.0442149202533,protected_areas,0,0,
Sweden_555729650,16.8001368165514,61.4800937051363,protected_areas,0,0,
Sweden_555729673,14.8965975287035,59.7477134034621,protected_areas,0,0,
Sweden_555729675,15.1676865302757,59.9365630391196,protected_areas,0,0,
Sweden_555729691,15.0720626763057,63.3089262529326,protected_areas,0,0,
Sweden_555729736,13.2828400262827,56.2024620198697,protected_areas,0,0,
Sweden_555729751,16.6670560627716,62.2993369838664,protected_areas,0,0,
Sweden_555729755,17.2902623210346,60.0670569182512,protected_areas,0,0,
Sweden_555729761,16.2133339823177,62.8445996121335,protected_areas,0,0,
Sweden_555729771,15.3021382940487,59.3507378557862,protected_areas,0,0,
Sweden_555729821,11.6065871856014,58.7911661180427,protected_areas,0,0,
Sweden_555729828,14.5629496612564,64.1414574282579,protected_areas,0,0,
Sweden_555729855,14.4119978898494,63.3479147372764,protected_areas,0,0,
Sweden_555729863,15.9740269547877,59.8218119154769,protected_areas,0,0,
Sweden_555729876,14.7904340554047,57.2148688939015,protected_areas,0,0,
Sweden_555729904,15.7281856819408,63.8865546724507,protected_areas,0,0,
Sweden_555729955,15.7645228999846,59.7941649050109,protected_areas,0,0,
Sweden_555729998,15.1815806057793,62.1025288537404,protected_areas,0,0,
Sweden_555730007,13.3071623561932,56.7599047064995,protected_areas,0,0,
Sweden_555730074,13.9800247001994,59.6224399865672,protected_areas,0,0,
Sweden_555730118,15.6426287059882,62.584630318199,protected_areas,0,0,
Sweden_555730139,19.1176686864378,65.8153903256602,protected_areas,0,0,
Sweden_555730140,14.7579788056108,59.3501858289123,protected_areas,0,0,
Sweden_555730154,22.954321592169,67.1488020264943,protected_areas,0,0,
Sweden_555730164,14.7989311657797,60.2630121393625,protected_areas,0,0,
Sweden_555730201,12.0206699623695,58.2131672697812,protected_areas,0,0,
Sweden_555730207,14.3829670574705,59.9339033266642,protected_areas,0,0,
Sweden_555730256,16.7915621048827,58.6823733316729,protected_areas,0,0,
Sweden_555730369,14.349976612105,60.4721297275726,protected_areas,0,0,
Sweden_555730482,19.0561406645893,64.0931393689154,protected_areas,0,0,
Sweden_555730518,12.2225813058505,59.0894967287058,protected_areas,0,0,
Sweden_555730607,18.1219863568453,63.8590014839856,protected_areas,0,0,
Sweden_555730608,14.4953882674892,59.7615690457053,protected_areas,0,0,
Sweden_555730653,13.4134925240153,56.6104383707522,protected_areas,0,0,
Sweden_555730661,15.3291774729233,62.5885662118071,protected_areas,0,0,
Sweden_555730665,17.2444356977769,60.2439086545136,protected_areas,0,0,
Sweden_555730670,19.1202666874628,63.9417764081092,protected_areas,0,0,
Sweden_555730672,16.9436694346367,60.3151364882627,protected_areas,0,0,
Sweden_555730757,14.6362518924876,59.4569610914705,protected_areas,0,0,
Sweden_555730767,13.6437299899689,55.8787942293695,protected_areas,0,0,
Sweden_555730788,11.8869197872216,59.0575229217782,protected_areas,0,0,
Sweden_555730789,19.5543865236358,63.6966697035284,protected_areas,0,0,
Sweden_555730791,13.4601863327454,61.4956272115438,protected_areas,0,0,
Sweden_555730809,17.1802209007506,60.0451103863032,protected_areas,0,0,
Sweden_555730813,20.9513282963346,66.4124071710875,protected_areas,0,0,
Sweden_555730972,12.7960566910338,61.6577467086033,protected_areas,0,0,
Sweden_555730991,17.8750933131243,64.1598012366838,protected_areas,0,0,
Sweden_555730995,15.8811063930584,58.2575766661574,protected_areas,0,0,
Sweden_555731005,13.1781468419705,56.603355825658,protected_areas,0,0,
Sweden_555731010,14.6998030244059,64.6479936315753,protected_areas,0,0,
Sweden_555731017,14.9165209804329,61.4504169399133,protected_areas,0,0,
Sweden_555731044,16.7432175431152,59.9737348432278,protected_areas,0,0,
Sweden_555731142,14.4309838805142,60.377288174412,protected_areas,0,0,
Sweden_555731151,12.565965915998,60.1823962496084,protected_areas,0,0,
Sweden_555731263,16.3883291324111,59.3554502492834,protected_areas,0,0,
Sweden_555731356,16.6115317802749,61.4877251259444,protected_areas,0,0,
Sweden_555731363,15.5496121102768,59.8762546321129,protected_areas,0,0,
Sweden_555731400,14.2731735336308,63.6764805639195,protected_areas,0,0,
Sweden_555731437,19.6028225242546,63.6037609709183,protected_areas,0,0,
Sweden_555731440,18.1634898375817,64.0223819957363,protected_areas,0,0,
Sweden_555731621,11.7274535478,58.7267373589964,protected_areas,0,0,
Sweden_555731682,21.8431551594495,67.2137891428539,protected_areas,0,0,
Sweden_555731697,18.8179102645354,64.7863922748016,protected_areas,0,0,
Sweden_555731707,14.2410741076129,56.5109108691474,protected_areas,0,0,
Sweden_555731710,14.0133110661431,57.7741506928934,protected_areas,0,0,
Sweden_555731822,18.1960497487882,65.1245915209151,protected_areas,0,0,
Sweden_555731857,12.7789259848156,57.0682984243854,protected_areas,0,0,
Sweden_555731890,17.5314730794791,59.4051601071461,protected_areas,0,0,
Sweden_555731901,15.311906861183,56.8645547481484,protected_areas,0,0,
Sweden_555731905,20.4121206211193,66.6953302212979,protected_areas,0,0,
Sweden_555731998,15.8044781387093,64.4854408549506,protected_areas,0,0,
Sweden_555732015,17.8827835334496,65.4816593350372,protected_areas,0,0,
Sweden_555732049,18.4840842234898,63.1109786649791,protected_areas,0,0,
Sweden_555732076,14.4421271377828,61.5820563183172,protected_areas,0,0,
Sweden_555732100,12.1724933698555,58.6520181419952,protected_areas,0,0,
Sweden_555732153,16.6831914128059,62.7225529027675,protected_areas,0,0,
Sweden_555732155,21.194012464138,66.6521209312235,protected_areas,0,0,
Sweden_555732273,16.8699625332862,62.6394884348766,protected_areas,0,0,
Sweden_555732317,14.056566109975,59.0649635153068,protected_areas,0,0,
Sweden_555732340,13.7355036050361,61.6391806521972,protected_areas,0.000148889162721112,0.000148889162721112,0.374359628745133
Sweden_555732538,16.5764027625794,60.4097962143013,protected_areas,0,0,
Sweden_555732559,13.2289185112357,56.0241556098969,protected_areas,0,0,
Sweden_555732709,13.2885539464757,61.768604169439,protected_areas,0,0,
Sweden_555732733,13.0290096547377,61.7917738140995,protected_areas,0,0,
Sweden_555732818,16.0410805909562,57.4824509026661,protected_areas,0,0,
Sweden_555732843,16.0350605708159,59.3870698050172,protected_areas,0,0,
Sweden_555732850,15.729571930625,56.9486501918034,protected_areas,0,0,
Sweden_555732899,14.6356044058824,61.44787031733,protected_areas,0,0,
Sweden_555732961,17.1209621697571,63.443195244212,protected_areas,0,0,
Sweden_555732969,15.2495264400441,63.0151116029253,protected_areas,0,0,
Sweden_555732990,19.5808924781137,64.3183495882774,protected_areas,0,0,
Sweden_555733008,20.1630037064647,64.2038047705388,protected_areas,0,0,
Sweden_555733098,11.752736861941,59.0241421335968,protected_areas,0,0,
Sweden_555733118,14.2642586947434,56.9666098641365,protected_areas,0,0,
Sweden_555733120,14.3683303699298,60.7553188386043,protected_areas,0,0,
Sweden_555733194,13.5945176551726,63.2653061692468,protected_areas,0,0,
Sweden_555733245,16.5965994656475,63.1002186128475,protected_areas,0,0,
Sweden_555733276,15.2152649695151,58.6685479274012,protected_areas,0,0,
Sweden_555733298,15.2084359400668,57.2582236375376,protected_areas,0,0,
Sweden_555733338,20.2168019257674,66.0675438538437,protected_areas,0,0,
Sweden_555733433,15.9257270733147,56.485695320511,protected_areas,0,0,
Sweden_555733552,23.5790896807246,66.9879984682285,protected_areas,0,0,
Sweden_555733553,12.6709634466982,61.7465585584,protected_areas,0,0,
Sweden_555733576,15.6736379989092,62.5956573852012,protected_areas,0,0,
Sweden_555733578,20.462673462328,66.6485025446138,protected_areas,0,0,
Sweden_555733591,13.8801638452002,63.9837806942675,protected_areas,0,0,
Sweden_555733604,20.5657213256259,66.710025632168,protected_areas,0,0,
Sweden_555733621,13.938261176129,59.4838942783885,protected_areas,0,0,
Sweden_555733646,13.3279499953022,56.0087877115459,protected_areas,0,0,
Sweden_555733668,14.1328115218097,59.1398072892344,protected_areas,0,0,
Sweden_555733670,11.960337170911,59.7117416970515,protected_areas,0,0,
Sweden_555733717,21.4598047558119,66.3873733274321,protected_areas,0,0,
Sweden_555733733,15.7100573773788,61.614804551133,protected_areas,0,0,
Sweden_555733746,16.5705373360869,60.703173229464,protected_areas,0,0,
Sweden_555733767,13.1403656727138,61.0878352089045,protected_areas,0,0,
Sweden_555733813,15.4702359997936,62.8705584574488,protected_areas,0,0,
Sweden_555733831,12.7052786679906,60.91263353947,protected_areas,0,0,
Sweden_555733844,14.5261138017497,63.1005324191237,protected_areas,0,0,
Sweden_555733858,16.3174880148642,62.2231530335653,protected_areas,0,0,
Georgia_555733881,42.92057408872,41.494933017225,protected_areas,-2.76254700056104e-07,2.76254700056104e-07,0.78049993373055
Sweden_555733909,17.3410731793602,60.4987057042665,protected_areas,0,0,
Sweden_555733925,13.1926397271799,56.6835961759256,protected_areas,0,0,
Sweden_555733937,16.4647683166219,59.1880926802291,protected_areas,0,0,
Sweden_555733950,14.507136812192,62.3487378786922,protected_areas,0,0,
Sweden_555733963,15.2466464460435,62.7190160924375,protected_areas,0,0,
Sweden_555733968,17.2080256349136,62.9248665323291,protected_areas,0,0,
Sweden_555733970,21.3096268437331,66.0214765312936,protected_areas,0,0,
Sweden_555733976,20.5605931569992,66.468430609204,protected_areas,0,0,
Sweden_555733978,12.4399219615241,61.8972988031345,protected_areas,0,0,
Sweden_555733983,14.9856397354477,59.3772604179985,protected_areas,0,0,
Sweden_555733987,14.3529055187245,62.7772215938106,protected_areas,0,0,
Sweden_555733995,23.435991360778,66.7758149130263,protected_areas,0,0,
Sweden_555733996,21.4440559325792,65.5742357114222,protected_areas,0,0,
Sweden_555733998,18.7124075467186,64.0474664809859,protected_areas,0,0,
Sweden_555733999,15.7123385493085,61.5691588322534,protected_areas,0,0,
Sweden_555734000,16.4524460955998,60.7252667971033,protected_areas,0,0,
Sweden_555734001,20.932296497922,66.9821456048113,protected_areas,0,0,
Sweden_555734024,14.8065800194097,58.743766932989,protected_areas,0,0,
Sweden_555734028,16.6240204876397,59.4978299180043,protected_areas,0,0,
Sweden_555734042,15.5041189622829,59.9372337365529,protected_areas,0,0,
Sweden_555734044,19.4676090557834,64.4431816807198,protected_areas,0,0,
Sweden_555734049,14.6530294495403,58.3277993030232,protected_areas,-4.81843262243377e-05,4.81843262243377e-05,0.0919826520274049
Estonia_555734762,25.9221730603676,59.31512362112,protected_areas,0,0,
Estonia_555734800,27.8205115800786,59.1728995302781,protected_areas,-0.000662707626437619,0.000662707626437619,0.0919826559303687
Estonia_555734801,27.0878372786431,59.1313442808495,protected_areas,0,0,
Estonia_555734805,27.5579165101535,59.0767678330601,protected_areas,-1.83900664118911e-05,1.83900664118911e-05,0.374359631537061
Estonia_555734806,27.436046411563,59.0884304356241,protected_areas,-0.00029251190356475,0.00029251190356475,0.144923032088289
Estonia_555734807,27.2185602661327,59.0593030915316,protected_areas,0,0,
Luxembourg_555736798,5.9544531826211,49.6846685414992,protected_areas,0,0,
Luxembourg_555736799,6.16691446331579,49.7799360751962,protected_areas,0,0,
Germany_555736802,6.32220681604162,49.6571652129565,protected_areas,0,0,
Norway_555737246,10.0582442744031,60.8965402328716,protected_areas,0,0,
Norway_555737247,10.8860550590605,61.5050659339187,protected_areas,0,0,
Norway_555737250,10.8345571325837,61.2702763948611,protected_areas,0,0,
Norway_555737251,11.9778097967292,61.2201042931485,protected_areas,0,0,
Norway_555737254,5.6644831766599,60.322807483434,protected_areas,0,0,
Norway_555737255,8.83490976510695,63.3789343713386,protected_areas,0,0,
Norway_555737256,10.8876138999515,60.4027423847851,protected_areas,0,0,
Norway_555737265,11.8069173673598,64.2067121257951,protected_areas,0,0,
Norway_555737267,11.3681468294485,63.4047012920513,protected_areas,0,0,
Norway_555737272,8.95239536283867,59.0390031096478,protected_areas,0,0,
Norway_555737274,9.04865021192019,59.7399812386701,protected_areas,0,0,
Norway_555737275,9.27373943028481,59.7031057208656,protected_areas,0,0,
Norway_555737276,9.30086645096493,59.6604106845174,protected_areas,0,0,
Norway_555737279,7.50571451391615,61.1268132339145,protected_areas,0,0,
Norway_555737280,10.1975899685411,59.7119821244257,protected_areas,0,0,
Slovakia_555737624,21.9108267884481,48.5146736085079,protected_areas,0,0,
Slovakia_555737633,19.3782176291988,48.6621677384591,protected_areas,0,0,
Slovakia_555737634,19.6013800161383,48.9114383371902,protected_areas,0,0,
Slovakia_555737637,19.1505567629477,48.9483801089382,protected_areas,0,0,
Slovakia_555737641,20.7607522035538,48.9000509531102,protected_areas,0,0,
Slovakia_555737642,18.7300870820617,48.428588904368,protected_areas,0,0,
Slovakia_555737649,19.8979253696145,48.9645252142789,protected_areas,0,0,
Slovakia_555737651,19.0718419442057,48.8546502046848,protected_areas,0,0,
Slovakia_555737657,19.2729634277233,48.8546670719774,protected_areas,0,0,
Slovakia_555737658,20.1399776487773,48.8991916232056,protected_areas,0,0,
Slovakia_555737670,19.4760211715159,48.8791802749215,protected_areas,0,0,
Slovakia_555737674,19.1208014756431,49.0499579396488,protected_areas,0,0,
Slovakia_555737675,19.3855597608308,48.8848059413386,protected_areas,0,0,
Slovakia_555737681,18.7978326257366,49.0843738014366,protected_areas,0,0,
Slovakia_555737697,19.8946450382548,48.9127251623111,protected_areas,0,0,
Slovakia_555737698,17.204078471736,48.4264539980592,protected_areas,0,0,
Canada_555743901,-89.3205005699933,48.3941246678103,protected_areas,0,0,
Canada_555743904,-89.532387935023,48.0266478353357,protected_areas,0,0,
Canada_555743912,-89.516936183079,48.0455686976631,protected_areas,0,0,
Canada_555743913,-87.1410444078027,48.7775123193018,protected_areas,0,0,
Canada_555743991,-80.967485749617,44.7360603437766,protected_areas,0,0,
Canada_555744001,-81.2042682835437,44.9532001129811,protected_areas,0,0,
Canada_555744030,-81.0511535097267,44.6899992964873,protected_areas,0,0,
Canada_555744167,-78.6030941974477,44.1386224921212,protected_areas,0,0,
Canada_555744462,-74.2876121893795,45.1407580906242,protected_areas,0,0,
Canada_555744463,-74.2168189927444,45.1291941824643,protected_areas,0,0,
Canada_555744526,-75.3674334679551,51.2002366554023,protected_areas,-0.000519492323453238,0.000519492323453238,0.741814898163329
Canada_555744529,-73.3772603549645,51.8767643936163,protected_areas,0.0167252895489967,0.0167252895489967,0.346144066830287
Canada_555744532,-79.443507810438,48.3401443949388,protected_areas,0,0,
Canada_555744540,-73.9791107007221,46.2103223766234,protected_areas,0,0,
Canada_555744545,-71.6173319456365,48.7949000072803,protected_areas,0,0,
Canada_555744547,-67.0194980681659,48.1964285618918,protected_areas,0,0,
